NIM;Nama;Program Studi;Jalur Masuk;Asal Sekolah;Tahun_PMB;IPS Semester 1;Jumlah sks Semester Semester 1;IPK Semester 1;Jumlah sks Total Semester 1;IPS Semester 2;Jumlah sks Semester Semester 2;IPK Semester 2;Jumlah sks Total Semester 2;Target
2148201110041;2966;8;8;184;3;3.0;20.0;3.0;20.0;3.26;21.0;3.13;41.0;1
2148201110042;3036;8;8;184;3;3.26;20.0;3.26;20.0;3.54;21.0;3.4;41.0;1
2148201110043;3152;8;13;184;3;3.59;20.0;3.59;20.0;3.75;21.0;3.67;41.0;1
2148201110044;3243;8;13;184;3;3.5;20.0;3.5;20.0;3.68;21.0;3.59;41.0;1
2148201110046;3398;8;15;184;3;3.0;20.0;3.0;20.0;3.24;21.0;3.12;41.0;1
2148201110047;3512;8;8;184;3;2.73;20.0;2.73;20.0;3.2;21.0;2.97;41.0;1
2148201110048;3624;8;15;184;3;3.2;20.0;3.2;20.0;3.55;21.0;3.38;41.0;1
2148201110049;3664;8;8;184;3;2.71;20.0;2.71;20.0;3.23;21.0;2.98;41.0;1
2148201110050;3727;8;8;184;3;2.93;20.0;2.93;20.0;3.34;21.0;3.14;41.0;1
2148201110051;3889;8;8;184;3;3.13;20.0;3.13;20.0;3.26;21.0;3.2;41.0;1
2148201110052;3954;8;15;184;3;3.31;20.0;3.31;20.0;3.72;21.0;3.52;41.0;1
2148201110053;4067;8;14;184;3;2.86;20.0;2.86;20.0;3.26;21.0;3.07;41.0;1
2148201110054;4141;8;14;184;3;3.04;20.0;3.04;20.0;3.18;21.0;3.11;41.0;1
2148201110055;4186;8;13;184;3;2.93;20.0;2.93;20.0;3.41;21.0;3.18;41.0;1
2148201110056;111;8;14;184;3;2.71;20.0;2.71;20.0;2.81;21.0;2.76;41.0;1
2148201110057;166;8;8;184;3;2.96;20.0;2.96;20.0;3.24;21.0;3.1;41.0;1
2148201110058;227;8;8;184;3;2.67;20.0;2.67;20.0;3.16;21.0;2.92;41.0;1
2148201110059;275;8;13;184;3;3.32;20.0;3.32;20.0;3.53;21.0;3.43;41.0;1
2148201110060;291;8;13;184;3;3.84;20.0;3.84;20.0;3.8;21.0;3.82;41.0;1
2148201110061;392;8;13;184;3;3.25;20.0;3.25;20.0;3.68;21.0;3.47;41.0;1
2148201110062;437;8;8;184;1;3.32;20.0;3.32;20.0;3.89;21.0;3.62;41.0;1
2148201110063;468;8;15;184;3;3.27;20.0;3.27;20.0;3.71;21.0;3.5;41.0;1
2148201110064;490;8;13;184;3;1.03;20.0;1.03;20.0;0.0;0.0;1.03;20.0;0
2148201110065;517;8;8;184;3;2.82;20.0;2.82;20.0;0.76;21.0;1.77;41.0;0
2148201110066;663;8;13;184;3;3.3;20.0;3.3;20.0;3.47;21.0;3.39;41.0;1
2148201110067;724;8;13;184;3;3.75;20.0;3.75;20.0;3.8;21.0;3.78;41.0;1
2148201110068;795;8;15;184;3;3.56;20.0;3.56;20.0;3.66;21.0;3.61;41.0;1
2148201110069;820;8;8;184;3;2.96;20.0;2.96;20.0;3.4;21.0;3.19;41.0;1
2148201110070;917;8;10;184;2;3.25;20.0;3.25;20.0;3.79;21.0;3.52;41.0;1
2148201110072;1048;8;8;184;3;2.75;20.0;2.75;20.0;3.45;21.0;3.11;41.0;1
2148201110073;1088;8;12;184;2;3.88;20.0;3.88;20.0;3.93;21.0;3.9;41.0;1
2148201110074;1214;8;13;184;3;3.73;20.0;3.73;20.0;3.89;21.0;3.81;41.0;1
2148201110075;1313;8;8;184;3;3.07;20.0;3.07;20.0;3.33;21.0;3.2;41.0;1
2148201110076;1315;8;13;184;3;3.88;20.0;3.88;20.0;3.86;21.0;3.87;41.0;1
2148201110077;1620;8;13;184;3;3.67;20.0;3.67;20.0;3.91;21.0;3.8;41.0;1
2148201110078;1682;8;8;184;3;2.48;20.0;2.48;20.0;2.88;21.0;2.69;41.0;0
2148201110079;1709;8;4;184;1;3.01;20.0;3.01;20.0;3.34;21.0;3.18;41.0;1
2148201110080;1829;8;8;184;3;2.94;20.0;2.94;20.0;1.1;21.0;2.0;41.0;0
2148201110081;1889;8;13;184;3;2.91;20.0;2.91;20.0;3.4;21.0;3.16;41.0;1
2148201110082;1990;8;8;184;3;3.51;20.0;3.51;20.0;3.84;21.0;3.68;41.0;1
2148201110083;2082;8;8;184;3;2.86;20.0;2.86;20.0;3.23;21.0;3.05;41.0;1
2148201110084;2192;8;8;184;3;2.58;20.0;2.58;20.0;3.21;21.0;2.9;41.0;1
2148201110085;2231;8;8;184;3;3.67;20.0;3.67;20.0;3.86;21.0;3.77;41.0;1
2148201110086;2300;8;1;184;3;2.96;20.0;2.96;20.0;3.4;21.0;3.19;41.0;1
2148201110087;2417;8;8;184;3;3.09;20.0;3.09;20.0;3.39;21.0;3.24;41.0;1
2148201110088;2498;8;15;184;3;3.55;20.0;3.55;20.0;3.61;21.0;3.58;41.0;1
2148201110089;2535;8;5;184;1;2.97;20.0;2.97;20.0;3.35;21.0;3.17;41.0;1
2148201110090;2570;8;13;184;3;3.84;20.0;3.84;20.0;3.94;21.0;3.89;41.0;1
2148201110091;2617;8;8;184;3;2.8;20.0;2.8;20.0;3.3;21.0;3.05;41.0;1
2148201110092;2698;8;8;184;3;2.88;20.0;2.88;20.0;3.2;21.0;3.05;41.0;1
2148201110093;2770;8;15;184;2;3.46;20.0;3.46;20.0;3.56;21.0;3.51;41.0;1
2148201110094;2916;8;8;184;3;2.61;20.0;2.61;20.0;2.9;21.0;2.76;41.0;1
2148201110095;3019;8;15;184;3;3.56;20.0;3.56;20.0;3.66;21.0;3.61;41.0;1
2148201110096;3067;8;8;184;3;2.46;20.0;2.46;20.0;2.82;21.0;2.65;41.0;0
2148201110098;3249;8;8;184;3;3.28;20.0;3.28;20.0;3.84;21.0;3.57;41.0;1
2148201110099;3279;8;8;184;1;3.34;20.0;3.34;20.0;3.3;21.0;3.32;41.0;1
2148201110100;3319;8;15;184;3;3.63;20.0;3.63;20.0;3.9;21.0;3.77;41.0;1
2148201110102;3456;8;8;184;3;2.95;20.0;2.95;20.0;3.24;21.0;3.1;41.0;1
2148201110103;3570;8;8;184;3;3.41;20.0;3.41;20.0;3.48;21.0;3.45;41.0;1
2148201110104;3648;8;13;184;3;2.82;20.0;2.82;20.0;3.03;21.0;2.93;41.0;1
2148201110105;3682;8;13;184;3;2.98;20.0;2.98;20.0;3.31;21.0;3.15;41.0;1
2148201110106;3817;8;8;184;3;2.63;20.0;2.63;20.0;3.18;21.0;2.91;41.0;1
2148201110107;3917;8;13;184;3;0.47;20.0;0.47;20.0;0.0;0.0;0.47;20.0;0
2148201110108;3973;8;15;184;3;2.96;20.0;2.96;20.0;3.42;21.0;3.2;41.0;1
2148201110109;4076;8;8;184;3;2.84;20.0;2.84;20.0;3.35;21.0;3.1;41.0;1
2148201110110;4161;8;8;184;3;2.94;20.0;2.94;20.0;3.38;21.0;3.16;41.0;1
2148201110111;4193;8;8;184;3;3.16;20.0;3.16;20.0;3.34;21.0;3.25;41.0;1
2148201110112;126;8;8;184;3;2.41;20.0;2.41;20.0;2.8;21.0;2.61;41.0;0
2148201110113;200;8;4;184;3;3.32;20.0;3.32;20.0;3.34;21.0;3.33;41.0;1
2148201110114;253;8;15;184;3;3.64;20.0;3.64;20.0;3.6;21.0;3.62;41.0;1
2148201110115;286;8;8;184;3;3.63;20.0;3.63;20.0;3.79;21.0;3.71;41.0;1
2148201110116;336;8;8;184;3;3.87;20.0;3.87;20.0;3.9;21.0;3.88;41.0;1
2148201110117;395;8;8;184;3;3.37;20.0;3.37;20.0;3.34;21.0;3.36;41.0;1
2148201110118;440;8;8;184;3;2.52;20.0;2.52;20.0;3.13;21.0;2.83;41.0;1
2148201110119;473;8;8;184;3;3.32;20.0;3.32;20.0;3.62;21.0;3.48;41.0;1
2148201110120;494;8;8;184;3;3.75;20.0;3.75;20.0;3.59;21.0;3.67;41.0;1
2148201110121;557;8;8;184;3;2.78;20.0;2.78;20.0;3.02;21.0;2.9;41.0;1
2148201110122;685;8;8;184;3;2.96;20.0;2.96;20.0;3.26;21.0;3.12;41.0;1
2148201110123;790;8;8;184;3;3.13;20.0;3.13;20.0;3.52;21.0;3.34;41.0;1
2148201110124;804;8;13;184;3;2.87;20.0;2.87;20.0;2.88;21.0;2.87;41.0;1
2148201110125;859;8;8;184;3;3.88;20.0;3.88;20.0;3.9;21.0;3.89;41.0;1
2148201110126;950;8;13;184;3;2.99;20.0;2.99;20.0;3.05;21.0;3.02;41.0;1
2148201110127;990;8;13;184;3;3.54;20.0;3.54;20.0;3.7;21.0;3.62;41.0;1
2148201110128;1147;8;8;184;3;3.59;20.0;3.59;20.0;3.66;21.0;3.62;41.0;1
2148201110129;1220;8;15;184;3;0.6;20.0;0.6;20.0;0.0;0.0;0.6;20.0;0
2148201110131;1357;8;8;184;3;2.4;20.0;2.4;20.0;3.26;21.0;2.84;41.0;1
2148201110133;1658;8;8;184;3;2.71;20.0;2.71;20.0;3.38;21.0;3.05;41.0;1
2148201110134;1692;8;8;184;3;3.34;20.0;3.34;20.0;3.46;21.0;3.4;41.0;1
2148201110135;1735;8;1;184;3;3.08;20.0;3.08;20.0;3.3;21.0;3.19;41.0;1
2148201110136;1984;8;8;184;2;3.0;20.0;3.0;20.0;3.13;21.0;3.07;41.0;1
2148201110137;2036;8;13;184;3;3.62;20.0;3.62;20.0;3.72;21.0;3.67;41.0;1
2148201110138;2100;8;8;184;3;2.87;20.0;2.87;20.0;3.45;21.0;3.17;41.0;1
2148201110139;2199;8;13;184;3;2.68;20.0;2.68;20.0;3.05;21.0;2.87;41.0;1
2148201110141;2339;8;8;184;3;2.87;20.0;2.87;20.0;3.3;21.0;3.09;41.0;1
2148201110142;2435;8;13;184;3;3.0;20.0;3.0;20.0;3.29;21.0;3.15;41.0;1
2148201110143;2476;8;12;184;3;3.85;20.0;3.85;20.0;3.85;21.0;3.85;41.0;1
2148201110144;2515;8;13;184;3;3.88;20.0;3.88;20.0;1.16;21.0;2.49;41.0;0
2148201110145;2547;8;13;184;3;3.63;20.0;3.63;20.0;3.66;21.0;3.64;41.0;1
2148201110146;2574;8;8;184;3;3.11;20.0;3.11;20.0;3.14;21.0;3.13;41.0;1
2148201110147;2656;8;13;184;3;2.92;20.0;2.92;20.0;3.28;21.0;3.1;41.0;1
2148201110148;2764;8;13;184;3;3.13;20.0;3.13;20.0;3.39;21.0;3.26;41.0;1
2148201110149;2818;8;13;184;3;3.91;20.0;3.91;20.0;3.81;21.0;3.86;41.0;1
2148201110150;2934;8;13;184;3;3.22;20.0;3.22;20.0;3.51;21.0;3.37;41.0;1
2148201110151;3020;8;8;184;3;3.2;20.0;3.2;20.0;3.37;21.0;3.29;41.0;1
2148201110152;3139;8;8;184;3;3.57;20.0;3.57;20.0;3.63;21.0;3.6;41.0;1
2148201110153;3237;8;13;184;3;2.46;20.0;2.46;20.0;2.89;21.0;2.68;41.0;0
2148201110155;3328;8;8;184;3;2.46;20.0;2.46;20.0;3.2;21.0;2.84;41.0;1
2148201110156;3340;8;8;184;3;3.25;20.0;3.25;20.0;3.41;21.0;3.34;41.0;1
2148201110157;3477;8;8;184;3;3.03;20.0;3.03;20.0;3.25;21.0;3.14;41.0;1
2148201110158;3589;8;8;184;3;3.19;20.0;3.19;20.0;3.59;21.0;3.39;41.0;1
2148201110159;3657;8;8;184;3;3.21;20.0;3.21;20.0;3.03;21.0;3.12;41.0;1
2148201110160;3723;8;12;184;3;2.98;20.0;2.98;20.0;3.12;21.0;3.05;41.0;1
2148201110161;3838;8;8;184;3;2.84;20.0;2.84;20.0;3.2;21.0;3.02;41.0;1
2148201110162;3951;8;8;184;3;3.97;20.0;3.97;20.0;3.8;21.0;3.88;41.0;1
2148201110163;4004;8;4;184;3;3.42;20.0;3.42;20.0;3.64;21.0;3.53;41.0;1
2148201110164;4119;8;8;184;3;2.93;20.0;2.93;20.0;3.37;21.0;3.16;41.0;1
2148201110165;4171;8;15;184;3;3.85;20.0;3.85;20.0;3.73;21.0;3.79;41.0;1
2148201110166;4254;8;8;184;3;3.02;20.0;3.02;20.0;3.31;21.0;3.17;41.0;1
2148201110167;4267;8;13;184;3;3.5;20.0;3.5;20.0;3.45;21.0;3.48;41.0;1
2148201110168;195;8;8;184;3;3.47;20.0;3.47;20.0;1.05;21.0;2.23;41.0;0
2148201110169;655;8;13;184;3;2.2;20.0;2.2;20.0;2.93;21.0;2.58;41.0;0
2148201110170;2115;8;13;184;3;1.05;20.0;1.05;20.0;0.0;0.0;1.05;20.0;0
2148201110171;2392;8;13;184;3;0.2;20.0;0.2;20.0;0.0;0.0;0.2;20.0;0
2148201110172;3955;8;8;184;3;2.58;20.0;2.58;20.0;3.11;21.0;2.85;41.0;1
2148401110001;2118;0;14;184;3;3.4;20.0;3.4;20.0;1.18;22.0;2.24;42.0;0
2148401110002;2560;0;15;184;3;3.78;20.0;3.78;20.0;3.32;22.0;3.54;42.0;1
2148401110003;2267;0;8;184;3;3.19;20.0;3.19;20.0;2.31;22.0;2.73;42.0;0
2148401110004;2649;0;14;184;3;0.67;20.0;0.67;20.0;0.0;20.0;0.34;40.0;0
2148401110005;2333;0;13;184;3;3.95;20.0;3.95;20.0;3.64;22.0;3.79;42.0;1
2148401110006;11;0;8;184;3;3.66;20.0;3.66;20.0;3.48;22.0;3.57;42.0;1
2148401110007;118;0;13;184;3;3.73;20.0;3.73;20.0;0.0;8.0;2.67;28.0;0
2148401110008;514;0;8;184;3;3.76;20.0;3.76;20.0;3.2;22.0;3.46;42.0;1
2148401110009;551;0;8;184;0;3.69;20.0;3.69;20.0;3.08;22.0;3.37;42.0;1
2148401110010;802;0;8;184;3;3.6;20.0;3.6;20.0;3.4;22.0;3.5;42.0;1
2148401110011;1470;0;8;184;3;3.5;20.0;3.5;20.0;2.85;22.0;3.16;42.0;1
2148401110012;2160;0;13;184;3;3.86;20.0;3.86;20.0;3.65;22.0;3.75;42.0;1
2148401110013;2184;0;8;184;3;3.36;20.0;3.36;20.0;3.32;22.0;3.34;42.0;1
2148401110014;2532;0;8;184;3;3.32;20.0;3.32;20.0;3.35;22.0;3.33;42.0;1
2148401110015;2544;0;13;184;3;3.5;20.0;3.5;20.0;3.44;22.0;3.47;42.0;1
2148401110016;2747;0;15;184;3;3.91;20.0;3.91;20.0;3.8;22.0;3.85;42.0;1
2148401110017;3235;0;8;184;3;2.96;20.0;2.96;20.0;2.46;22.0;2.7;42.0;0
2148401110018;3503;0;12;184;3;2.88;20.0;2.88;20.0;2.63;22.0;2.75;42.0;1
2148401110019;3511;0;8;184;3;3.6;20.0;3.6;20.0;3.05;22.0;3.31;42.0;1
2148401110020;3387;0;8;184;3;3.31;20.0;3.31;20.0;2.54;22.0;2.9;42.0;1
2148401110022;3296;0;12;184;3;3.31;20.0;3.31;20.0;2.9;22.0;3.1;42.0;1
2148401110023;759;0;8;184;3;2.63;20.0;2.63;20.0;1.76;22.0;2.18;42.0;0
2148401210024;334;0;13;184;3;3.68;16.0;3.68;99.0;3.64;18.0;3.66;34.0;1
2148401210025;376;0;8;184;3;3.74;16.0;3.74;99.0;3.67;18.0;3.7;34.0;1
2148401210026;523;0;13;184;3;2.78;16.0;2.78;99.0;3.88;18.0;3.37;34.0;1
2148401210027;846;0;8;184;3;3.8;16.0;3.8;99.0;3.79;18.0;3.8;34.0;1
2148401210028;1009;0;13;184;3;3.68;16.0;3.68;99.0;3.8;18.0;3.75;34.0;1
2148401210029;1070;0;1;184;3;3.8;16.0;3.8;99.0;3.92;18.0;3.86;34.0;1
2148401210030;1257;0;12;184;3;3.75;16.0;3.75;99.0;3.76;18.0;3.76;34.0;1
2148401210031;1262;0;1;184;3;3.25;16.0;3.25;99.0;3.7;18.0;3.49;34.0;1
2148401210032;1290;0;8;184;3;3.82;16.0;3.82;99.0;3.9;18.0;3.86;34.0;1
2148401210033;1293;0;8;184;3;3.8;16.0;3.8;99.0;3.83;18.0;3.82;34.0;1
2148401210034;1355;0;1;184;3;2.51;16.0;2.51;99.0;2.99;18.0;2.77;34.0;1
2148401210035;1877;0;2;184;1;3.14;16.0;3.14;99.0;3.57;18.0;3.37;34.0;1
2148401210036;1529;0;12;184;3;3.76;16.0;3.76;99.0;3.79;18.0;3.78;34.0;1
2148401210037;1680;0;1;184;3;3.26;16.0;3.26;99.0;3.5;18.0;3.39;34.0;1
2148401210038;2760;0;8;184;3;3.68;16.0;3.68;99.0;3.82;18.0;3.76;34.0;1
2148401210039;2809;0;1;184;3;3.65;16.0;3.65;99.0;3.7;18.0;3.68;34.0;1
2148401210040;2816;0;8;184;3;3.59;16.0;3.59;99.0;3.73;18.0;3.67;34.0;1
2148401210041;3024;0;13;184;3;3.82;16.0;3.82;99.0;3.9;18.0;3.86;34.0;1
2148401210042;3267;0;1;184;3;3.6;16.0;3.6;99.0;3.92;18.0;3.77;34.0;1
2148401210043;3468;0;1;184;3;3.78;16.0;3.78;99.0;3.68;18.0;3.73;34.0;1
2148401210044;3600;0;1;184;3;3.5;16.0;3.5;99.0;3.8;18.0;3.66;34.0;1
2148401210045;3827;0;1;184;3;3.7;16.0;3.7;99.0;3.83;18.0;3.77;34.0;1
2148401210046;3871;0;1;184;3;3.02;16.0;3.02;99.0;2.44;18.0;2.72;34.0;0
2148401210047;3891;0;1;184;3;3.86;16.0;3.86;99.0;3.9;18.0;3.88;34.0;1
2148401210048;3942;0;1;184;3;3.73;16.0;3.73;99.0;3.78;18.0;3.76;34.0;1
2155201110001;936;9;1;184;3;3.73;19.0;3.73;19.0;3.36;24.0;3.53;43.0;1
2155201110002;1008;9;8;184;3;3.79;19.0;3.79;19.0;3.86;24.0;3.83;43.0;1
2155201110003;2447;9;12;184;3;3.82;19.0;3.82;19.0;3.72;24.0;3.77;43.0;1
2155201110004;38;9;8;184;3;3.73;19.0;3.73;19.0;3.85;24.0;3.8;43.0;1
2155201110006;254;9;13;184;3;3.69;19.0;3.69;19.0;3.82;24.0;3.77;43.0;1
2155201110007;339;9;13;184;3;3.82;19.0;3.82;19.0;3.16;24.0;3.46;43.0;1
2155201110008;555;9;12;184;3;3.48;19.0;3.48;19.0;3.48;24.0;3.48;43.0;1
2155201110009;636;9;8;184;3;3.68;19.0;3.68;19.0;2.9;24.0;3.24;43.0;1
2155201110011;821;9;13;184;3;2.63;19.0;2.63;19.0;1.7;24.0;2.11;43.0;0
2155201110012;1016;9;12;184;3;2.85;19.0;2.85;19.0;1.54;24.0;2.12;43.0;0
2155201110013;1146;9;8;184;3;3.61;19.0;3.61;19.0;2.38;22.0;2.95;41.0;1
2155201110014;1461;9;8;184;3;3.9;19.0;3.9;19.0;3.79;24.0;3.84;43.0;1
2155201110015;1571;9;8;184;3;3.77;19.0;3.77;19.0;3.86;24.0;3.83;43.0;1
2155201110016;1622;9;8;184;3;3.73;19.0;3.73;19.0;3.8;24.0;3.77;43.0;1
2155201110018;2095;9;13;184;3;3.79;19.0;3.79;19.0;2.35;27.0;2.95;46.0;1
2155201110021;2287;9;8;184;3;3.79;19.0;3.79;19.0;3.72;24.0;3.75;43.0;1
2155201110022;2441;9;8;184;3;3.63;19.0;3.63;19.0;3.11;24.0;3.34;43.0;1
2155201110023;2442;9;8;184;3;3.85;19.0;3.85;19.0;2.74;24.0;3.23;43.0;1
2155201110024;2465;9;12;184;3;3.96;19.0;3.96;19.0;3.73;24.0;3.83;43.0;1
2155201110025;2783;9;8;184;3;3.84;19.0;3.84;19.0;3.82;24.0;3.83;43.0;1
2155201110026;2870;9;1;184;3;3.64;19.0;3.64;19.0;3.47;24.0;3.54;43.0;1
2155201110027;2892;9;14;184;3;3.81;19.0;3.81;19.0;3.76;24.0;3.78;43.0;1
2155201110028;3988;9;13;184;3;3.93;19.0;3.93;19.0;3.71;24.0;3.81;43.0;1
2155201110029;4242;9;15;184;3;3.77;19.0;3.77;19.0;3.82;24.0;3.8;43.0;1
2155201110030;142;9;8;184;3;3.76;19.0;3.76;19.0;3.75;24.0;3.76;43.0;1
2155201110031;1845;9;8;184;3;3.54;19.0;3.54;19.0;3.81;24.0;3.7;43.0;1
2155201110032;2338;9;1;184;3;3.67;19.0;3.67;19.0;3.73;24.0;3.7;43.0;1
2155201110033;2340;9;1;184;3;3.65;19.0;3.65;19.0;3.18;24.0;3.39;43.0;1
2155201110035;1659;9;8;184;3;3.48;19.0;3.48;19.0;3.0;20.0;3.24;39.0;1
2161206110001;16;16;8;184;3;3.91;22.0;3.91;22.0;3.83;23.0;3.87;45.0;1
2161206110002;70;16;15;184;3;3.77;22.0;3.77;22.0;3.8;23.0;3.78;45.0;1
2161206110003;250;16;8;184;3;3.79;22.0;3.79;22.0;3.88;23.0;3.84;45.0;1
2161206110004;335;16;15;184;3;3.87;22.0;3.87;22.0;3.87;23.0;3.87;45.0;1
2161206110005;365;16;15;184;3;3.77;22.0;3.77;22.0;3.83;23.0;3.8;45.0;1
2161206110006;520;16;13;184;3;3.78;22.0;3.78;22.0;3.83;23.0;3.81;45.0;1
2161206110007;593;16;13;184;3;3.81;22.0;3.81;22.0;3.83;23.0;3.82;45.0;1
2161206110009;1193;16;13;184;3;3.97;22.0;3.97;22.0;3.78;23.0;3.88;45.0;1
2161206110010;2067;16;12;184;3;3.8;22.0;3.8;22.0;3.9;23.0;3.85;45.0;1
2161206110011;3081;16;13;184;3;3.49;22.0;3.49;22.0;3.68;23.0;3.59;45.0;1
2161206110012;3597;16;8;184;3;3.78;22.0;3.78;22.0;3.69;23.0;3.74;45.0;1
2161206110013;4057;16;8;184;3;4.0;22.0;4.0;22.0;4.0;23.0;4.0;45.0;1
2161206110014;3018;16;1;184;3;3.81;22.0;3.81;22.0;4.0;23.0;3.91;45.0;1
2161206110015;3651;16;13;184;3;3.46;22.0;3.46;22.0;3.7;23.0;3.58;45.0;1
2161206110016;3353;16;8;184;3;3.57;22.0;3.57;22.0;3.66;23.0;3.62;45.0;1
2161206110017;4034;16;8;184;3;0.67;22.0;0.67;22.0;0.0;0.0;0.67;22.0;0
2173201110001;810;18;8;184;3;3.3;20.0;3.3;20.0;3.19;20.0;3.25;40.0;1
2173201110002;2708;18;14;184;3;3.14;20.0;3.14;20.0;3.13;20.0;3.14;40.0;1
2173201110003;3581;18;13;184;3;3.36;20.0;3.36;20.0;3.54;20.0;3.45;40.0;1
2173201110004;338;18;15;184;3;3.54;20.0;3.54;20.0;3.64;20.0;3.59;40.0;1
2173201110005;412;18;8;184;3;3.13;20.0;3.13;20.0;3.26;20.0;3.2;40.0;1
2173201110006;499;18;8;184;3;3.47;20.0;3.47;20.0;3.7;20.0;3.59;40.0;1
2173201110007;579;18;8;184;3;3.44;20.0;3.44;20.0;3.56;20.0;3.5;40.0;1
2173201110008;830;18;8;184;3;3.73;20.0;3.73;20.0;3.73;20.0;3.73;40.0;1
2173201110009;860;18;15;184;3;3.59;20.0;3.59;20.0;3.6;20.0;3.59;40.0;1
2173201110010;1067;18;8;184;3;3.36;20.0;3.36;20.0;3.71;20.0;3.54;40.0;1
2173201110011;1254;18;14;184;3;3.42;20.0;3.42;20.0;3.46;20.0;3.44;40.0;1
2173201110012;1411;18;13;184;3;3.41;20.0;3.41;20.0;3.4;20.0;3.4;40.0;1
2173201110013;1495;18;8;184;3;3.53;20.0;3.53;20.0;3.52;20.0;3.52;40.0;1
2173201110014;1580;18;8;184;3;3.69;20.0;3.69;20.0;3.64;20.0;3.67;40.0;1
2173201110015;1649;18;8;184;1;3.67;20.0;3.67;20.0;3.7;20.0;3.69;40.0;1
2173201110016;1830;18;13;184;3;3.41;20.0;3.41;20.0;0.45;20.0;1.93;40.0;0
2173201110017;1985;18;13;184;3;3.51;20.0;3.51;20.0;3.46;20.0;3.49;40.0;1
2173201110018;2034;18;8;184;3;3.63;20.0;3.63;20.0;1.44;20.0;2.54;40.0;0
2173201110019;2141;18;12;184;3;3.33;20.0;3.33;20.0;3.29;20.0;3.31;40.0;1
2173201110021;2322;18;12;184;3;3.29;20.0;3.29;20.0;3.33;20.0;3.31;40.0;1
2173201110022;2551;18;8;184;3;3.57;20.0;3.57;20.0;3.65;20.0;3.61;40.0;1
2173201110023;2585;18;13;184;3;3.32;20.0;3.32;20.0;3.58;20.0;3.45;40.0;1
2173201110024;2601;18;12;184;3;3.76;20.0;3.76;20.0;3.7;20.0;3.73;40.0;1
2173201110026;2956;18;8;184;3;3.37;20.0;3.37;20.0;3.6;20.0;3.48;40.0;1
2173201110027;3095;18;12;184;3;3.53;20.0;3.53;20.0;3.8;20.0;3.67;40.0;1
2173201110028;3161;18;13;184;3;3.5;20.0;3.5;20.0;3.63;20.0;3.56;40.0;1
2173201110029;3165;18;8;184;3;3.47;20.0;3.47;20.0;3.6;20.0;3.53;40.0;1
2173201110030;3396;18;8;184;3;3.22;20.0;3.22;20.0;3.33;20.0;3.27;40.0;1
2173201110031;3706;18;8;184;3;3.29;20.0;3.29;20.0;3.42;20.0;3.35;40.0;1
2173201110032;3793;18;8;184;3;3.6;20.0;3.6;20.0;3.58;20.0;3.59;40.0;1
2173201110033;4126;18;8;184;3;3.57;20.0;3.57;20.0;3.63;20.0;3.6;40.0;1
2173201110034;4200;18;8;184;3;3.34;20.0;3.34;20.0;3.37;20.0;3.35;40.0;1
2173201110035;177;18;8;184;3;3.5;20.0;3.5;20.0;3.46;20.0;3.48;40.0;1
2173201110036;341;18;8;184;3;3.26;20.0;3.26;20.0;3.45;20.0;3.35;40.0;1
2173201110037;431;18;15;184;3;3.79;20.0;3.79;20.0;3.61;20.0;3.7;40.0;1
2173201110038;552;18;8;184;3;3.7;20.0;3.7;20.0;3.64;20.0;3.67;40.0;1
2173201110039;739;18;13;184;3;3.46;20.0;3.46;20.0;3.39;20.0;3.42;40.0;1
2173201110040;991;18;15;184;3;3.48;20.0;3.48;20.0;3.54;20.0;3.51;40.0;1
2173201110042;1191;18;8;184;3;3.36;20.0;3.36;20.0;3.1;20.0;3.24;40.0;1
2173201110043;1314;18;14;184;3;2.86;20.0;2.86;20.0;3.12;20.0;2.99;40.0;1
2173201110044;1433;18;1;184;3;3.38;20.0;3.38;20.0;3.58;20.0;3.49;40.0;1
2173201110045;1553;18;12;184;3;3.36;20.0;3.36;20.0;3.46;20.0;3.41;40.0;1
2173201110046;1606;18;8;184;3;3.58;20.0;3.58;20.0;3.34;20.0;3.46;40.0;1
2173201110047;1850;18;8;184;3;3.57;20.0;3.57;20.0;3.67;20.0;3.62;40.0;1
2173201110048;1926;18;8;184;3;3.35;20.0;3.35;20.0;3.3;20.0;3.32;40.0;1
2173201110049;1999;18;13;184;3;3.51;20.0;3.51;20.0;3.25;20.0;3.38;40.0;1
2173201110050;2136;18;1;184;3;3.35;20.0;3.35;20.0;0.15;20.0;1.75;40.0;0
2173201110051;2209;18;8;184;3;3.35;20.0;3.35;20.0;3.35;20.0;3.35;40.0;1
2173201110052;2306;18;13;184;3;0.79;20.0;0.79;20.0;0.0;0.0;0.79;20.0;0
2173201110053;2330;18;13;184;3;3.72;20.0;3.72;20.0;3.8;20.0;3.77;40.0;1
2173201110054;2579;18;13;184;3;3.38;20.0;3.38;20.0;2.97;20.0;3.17;40.0;1
2173201110056;2613;18;8;184;3;3.58;20.0;3.58;20.0;3.24;20.0;3.41;40.0;1
2173201110057;2900;18;8;184;3;3.77;20.0;3.77;20.0;3.77;20.0;3.77;40.0;1
2173201110058;3051;18;15;184;3;3.6;20.0;3.6;20.0;3.42;20.0;3.51;40.0;1
2173201110059;3131;18;15;184;3;3.83;20.0;3.83;20.0;3.9;20.0;3.86;40.0;1
2173201110060;3317;18;8;184;3;3.67;20.0;3.67;20.0;3.73;20.0;3.7;40.0;1
2173201110061;3446;18;14;184;3;3.47;20.0;3.47;20.0;3.38;20.0;3.42;40.0;1
